yy,dat,trip,effort,gr,sp,l_cm,w_cm
2014,2/17/2014,135,10,Handline,Caesio cuning,26,406.0182179
2014,2/17/2014,135,10,Handline,Caesio cuning,26,406.0182179
2014,2/17/2014,135,10,Handline,Caesio cuning,28,508.318502
2014,2/17/2014,135,10,Handline,Caesio cuning,29,565.3879448
2014,2/17/2014,135,10,Handline,Caesio cuning,29,565.3879448
2014,2/17/2014,135,10,Handline,Caesio cuning,26,406.0182179
2014,2/17/2014,135,10,Handline,Caesio cuning,26,406.0182179
2014,2/17/2014,135,10,Handline,Caesio cuning,25,360.4931604
2014,2/17/2014,135,10,Handline,Caesio cuning,26,406.0182179
2014,2/17/2014,135,10,Handline,Caesio cuning,28,508.318502
2014,2/17/2014,135,10,Handline,Caesio cuning,28,508.318502
2014,2/17/2014,135,10,Handline,Caesio cuning,28,508.318502
2014,2/17/2014,135,10,Handline,Caesio cuning,29,565.3879448
2014,2/17/2014,135,10,Handline,Caesio cuning,26,406.0182179
2014,2/17/2014,135,10,Handline,Caesio cuning,27,455.244325
2014,2/17/2014,135,10,Handline,Caesio cuning,27,455.244325
2014,2/17/2014,135,10,Handline,Caesio cuning,27,455.244325
2014,2/17/2014,135,10,Handline,Caesio cuning,26,406.0182179
2014,2/17/2014,135,10,Handline,Caesio cuning,28,508.318502
2014,2/17/2014,135,10,Handline,Caesio cuning,28,508.318502
2014,2/17/2014,135,10,Handline,Caesio cuning,28,508.318502
2014,2/18/2014,148,10,Handline,Caesio cuning,28,508.318502
2014,2/18/2014,148,10,Handline,Caesio cuning,28,508.318502
2014,2/18/2014,148,10,Handline,Caesio cuning,19,156.8555911
2014,2/18/2014,148,10,Handline,Caesio cuning,26,406.0182179
2014,2/19/2014,149,8,Speargun,Caesio cuning,31,692.102253
2014,2/19/2014,149,8,Speargun,Caesio cuning,30,626.6000187
2014,2/19/2014,149,8,Speargun,Caesio cuning,28,508.318502
2014,2/19/2014,149,8,Speargun,Caesio cuning,28,508.318502
2014,2/19/2014,149,8,Speargun,Caesio cuning,29,565.3879448
2014,2/19/2014,149,8,Speargun,Caesio cuning,28,508.318502
2014,2/19/2014,149,8,Speargun,Caesio cuning,26,406.0182179
2014,2/19/2014,149,8,Speargun,Caesio cuning,26,406.0182179
2014,2/19/2014,149,8,Speargun,Caesio cuning,27,455.244325
2014,2/19/2014,149,8,Speargun,Caesio cuning,28,508.318502
2014,2/19/2014,149,8,Speargun,Caesio cuning,27,455.244325
2014,2/19/2014,149,8,Speargun,Caesio cuning,26,406.0182179
2014,2/19/2014,149,8,Speargun,Caesio cuning,23,279.9590295
2014,2/19/2014,149,8,Speargun,Caesio cuning,23,279.9590295
2014,2/19/2014,149,8,Speargun,Caesio cuning,25,360.4931604
2014,2/19/2014,149,8,Speargun,Caesio cuning,25,360.4931604
2014,2/19/2014,149,8,Speargun,Caesio cuning,26,406.0182179
2014,2/19/2014,149,8,Speargun,Caesio cuning,23,279.9590295
2014,2/19/2014,149,8,Speargun,Caesio cuning,23,279.9590295
2014,2/19/2014,149,8,Speargun,Caesio cuning,22,244.6568545
2014,2/19/2014,149,8,Speargun,Caesio cuning,27,455.244325
2014,2/19/2014,149,8,Speargun,Caesio cuning,26,406.0182179
2014,2/19/2014,149,8,Speargun,Caesio cuning,25,360.4931604
2014,2/19/2014,149,8,Speargun,Caesio cuning,25,360.4931604
2014,2/19/2014,149,8,Speargun,Caesio cuning,24,318.522314
2014,2/19/2014,149,8,Speargun,Caesio cuning,23,279.9590295
2014,2/19/2014,149,8,Speargun,Caesio cuning,23,279.9590295
2014,2/19/2014,149,8,Speargun,Caesio cuning,22,244.6568545
2014,2/19/2014,149,8,Speargun,Caesio cuning,23,279.9590295
2014,2/19/2014,149,8,Speargun,Caesio cuning,23,279.9590295
2014,2/19/2014,149,8,Speargun,Caesio cuning,25,360.4931604
2014,2/19/2014,149,8,Speargun,Caesio cuning,26,406.0182179
2014,2/19/2014,149,8,Speargun,Caesio cuning,25,360.4931604
2014,2/19/2014,149,8,Speargun,Caesio cuning,25,360.4931604
2014,2/19/2014,149,8,Speargun,Caesio cuning,24,318.522314
2014,2/19/2014,149,8,Speargun,Caesio cuning,25,360.4931604
2014,2/19/2014,149,8,Speargun,Caesio cuning,26,406.0182179
2014,2/19/2014,149,8,Speargun,Caesio cuning,28,508.318502
2014,2/19/2014,149,8,Speargun,Caesio cuning,29,565.3879448
2014,2/19/2014,149,8,Speargun,Caesio cuning,29,565.3879448
2014,2/19/2014,149,8,Speargun,Caesio cuning,31,692.102253
2014,2/19/2014,149,8,Speargun,Caesio cuning,26,406.0182179
2014,2/20/2014,151,8,Speargun,Caesio cuning,24,318.522314
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,26,406.0182179
2014,2/20/2014,151,8,Speargun,Caesio cuning,28,508.318502
2014,2/20/2014,151,8,Speargun,Caesio cuning,22,244.6568545
2014,2/20/2014,151,8,Speargun,Caesio cuning,23,279.9590295
2014,2/20/2014,151,8,Speargun,Caesio cuning,23,279.9590295
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,26,406.0182179
2014,2/20/2014,151,8,Speargun,Caesio cuning,26,406.0182179
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,26,406.0182179
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,24,318.522314
2014,2/20/2014,151,8,Speargun,Caesio cuning,22,244.6568545
2014,2/20/2014,151,8,Speargun,Caesio cuning,21,212.4695414
2014,2/20/2014,151,8,Speargun,Caesio cuning,23,279.9590295
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,26,406.0182179
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,26,406.0182179
2014,2/20/2014,151,8,Speargun,Caesio cuning,26,406.0182179
2014,2/20/2014,151,8,Speargun,Caesio cuning,27,455.244325
2014,2/20/2014,151,8,Speargun,Caesio cuning,26,406.0182179
2014,2/20/2014,151,8,Speargun,Caesio cuning,27,455.244325
2014,2/20/2014,151,8,Speargun,Caesio cuning,26,406.0182179
2014,2/20/2014,151,8,Speargun,Caesio cuning,26,406.0182179
2014,2/20/2014,151,8,Speargun,Caesio cuning,26,406.0182179
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,25,360.4931604
2014,2/20/2014,151,8,Speargun,Caesio cuning,19,156.8555911
2014,2/20/2014,151,8,Speargun,Caesio cuning,24,318.522314
2014,2/20/2014,151,8,Speargun,Caesio cuning,20,183.2510568
2014,2/20/2014,151,8,Speargun,Caesio cuning,24,318.522314
2014,2/20/2014,151,8,Speargun,Caesio cuning,24,318.522314
2014,2/20/2014,151,8,Speargun,Caesio cuning,23,279.9590295
2014,2/20/2014,151,8,Speargun,Caesio cuning,24,318.522314
2014,2/20/2014,151,8,Speargun,Caesio cuning,22,244.6568545
2014,2/20/2014,151,8,Speargun,Caesio cuning,24,318.522314
2014,2/20/2014,151,8,Speargun,Caesio cuning,20,183.2510568
2014,2/22/2014,158,11,Trap,Caesio cuning,38,1283.166925
2014,2/22/2014,158,11,Trap,Caesio cuning,38,1283.166925
2014,2/22/2014,158,11,Trap,Caesio cuning,39,1388.319541
2014,2/22/2014,158,11,Trap,Caesio cuning,34,915.8275571
2014,2/22/2014,158,11,Trap,Caesio cuning,35,999.9688213
2014,2/22/2014,158,11,Trap,Caesio cuning,27,455.244325
2014,2/22/2014,158,11,Trap,Caesio cuning,26,406.0182179
2014,2/22/2014,158,11,Trap,Caesio cuning,26,406.0182179
2014,2/22/2014,158,11,Trap,Caesio cuning,28,508.318502
2014,2/22/2014,158,11,Trap,Caesio cuning,29,565.3879448
2014,2/22/2014,158,11,Trap,Caesio cuning,30,626.6000187
2014,2/22/2014,158,11,Trap,Caesio cuning,31,692.102253
2014,2/22/2014,158,11,Trap,Caesio cuning,33,836.5681066
2014,2/22/2014,158,11,Trap,Caesio cuning,34,915.8275571
2014,2/22/2014,158,11,Trap,Caesio cuning,33,836.5681066
2014,2/22/2014,158,11,Trap,Caesio cuning,37,1183.490027
2014,2/22/2014,158,11,Trap,Caesio cuning,37,1183.490027
2014,2/22/2014,158,11,Trap,Caesio cuning,35,999.9688213
2014,2/22/2014,158,11,Trap,Caesio cuning,36,1089.140174
2014,2/22/2014,158,11,Trap,Caesio cuning,33,836.5681066
2014,2/22/2014,158,11,Trap,Caesio cuning,33,836.5681066
2014,2/22/2014,158,11,Trap,Caesio cuning,32,762.0423352
2014,2/22/2014,158,11,Trap,Caesio cuning,33,836.5681066
2014,2/22/2014,158,11,Trap,Caesio cuning,34,915.8275571
2014,2/22/2014,158,11,Trap,Caesio cuning,35,999.9688213
2014,2/22/2014,158,11,Trap,Caesio cuning,35,999.9688213
2014,2/22/2014,158,11,Trap,Caesio cuning,36,1089.140174
2014,2/22/2014,158,11,Trap,Caesio cuning,26,406.0182179
2014,2/22/2014,158,11,Trap,Caesio cuning,27,455.244325
2014,2/22/2014,158,11,Trap,Caesio cuning,28,508.318502
2014,2/22/2014,158,11,Trap,Caesio cuning,28,508.318502
2014,3/6/2014,174,9,Speargun,Caesio cuning,26,406.0182179
2014,3/6/2014,174,9,Speargun,Caesio cuning,26,406.0182179
2014,3/6/2014,174,9,Speargun,Caesio cuning,35,999.9688213
2014,3/6/2014,174,9,Speargun,Caesio cuning,35,999.9688213
2014,3/6/2014,174,9,Speargun,Caesio cuning,34,915.8275571
2014,3/6/2014,174,9,Speargun,Caesio cuning,35,999.9688213
2014,3/6/2014,174,9,Speargun,Caesio cuning,21,212.4695414
2014,3/6/2014,174,9,Speargun,Caesio cuning,26,406.0182179
2014,3/6/2014,174,9,Speargun,Caesio cuning,26,406.0182179
2014,3/6/2014,174,9,Speargun,Caesio cuning,25,360.4931604
2014,3/6/2014,174,9,Speargun,Caesio cuning,27,455.244325
2014,3/6/2014,174,9,Speargun,Caesio cuning,24,318.522314
2014,3/6/2014,174,9,Speargun,Caesio cuning,26,406.0182179
2014,3/6/2014,174,9,Speargun,Caesio cuning,25,360.4931604
2014,3/6/2014,174,9,Speargun,Caesio cuning,25,360.4931604
2014,3/6/2014,174,9,Speargun,Caesio cuning,25,360.4931604
2014,3/6/2014,174,9,Speargun,Caesio cuning,26,406.0182179
2014,3/6/2014,174,9,Speargun,Caesio cuning,23,279.9590295
2014,3/6/2014,174,9,Speargun,Caesio cuning,26,406.0182179
2014,3/6/2014,174,9,Speargun,Caesio cuning,27,455.244325
2014,3/6/2014,174,9,Speargun,Caesio cuning,25,360.4931604
2014,3/6/2014,174,9,Speargun,Caesio cuning,25,360.4931604
2014,3/6/2014,174,9,Speargun,Caesio cuning,25,360.4931604
2014,3/6/2014,174,9,Speargun,Caesio cuning,25,360.4931604
2014,3/11/2014,187,10,Trap,Caesio cuning,28,508.318502
2014,3/11/2014,187,10,Trap,Caesio cuning,27,455.244325
2014,3/11/2014,187,10,Trap,Caesio cuning,28,508.318502
2014,3/11/2014,187,10,Trap,Caesio cuning,29,565.3879448
2014,3/11/2014,187,10,Trap,Caesio cuning,24,318.522314
2014,3/11/2014,187,10,Trap,Caesio cuning,27,455.244325
2014,3/11/2014,187,10,Trap,Caesio cuning,28,508.318502
2014,3/11/2014,187,10,Trap,Caesio cuning,29,565.3879448
2014,3/11/2014,187,10,Trap,Caesio cuning,31,692.102253
2014,3/11/2014,187,10,Trap,Caesio cuning,30,626.6000187
2014,3/11/2014,187,10,Trap,Caesio cuning,28,508.318502
2014,3/11/2014,187,10,Trap,Caesio cuning,28,508.318502
2014,3/11/2014,187,10,Trap,Caesio cuning,29,565.3879448
2014,3/11/2014,187,10,Trap,Caesio cuning,28,508.318502
2014,3/11/2014,187,10,Trap,Caesio cuning,28,508.318502
2014,3/11/2014,187,10,Trap,Caesio cuning,27,455.244325
2014,3/11/2014,187,10,Trap,Caesio cuning,26,406.0182179
2014,3/11/2014,187,10,Trap,Caesio cuning,25,360.4931604
2014,3/11/2014,187,10,Trap,Caesio cuning,26,406.0182179
2014,3/11/2014,187,10,Trap,Caesio cuning,24,318.522314
2014,3/11/2014,187,10,Trap,Caesio cuning,29,565.3879448
2014,3/11/2014,187,10,Trap,Caesio cuning,32,762.0423352
2014,3/11/2014,187,10,Trap,Caesio cuning,33,836.5681066
2014,3/11/2014,187,10,Trap,Caesio cuning,24,318.522314
2014,3/11/2014,187,10,Trap,Caesio cuning,33,836.5681066
2014,3/11/2014,187,10,Trap,Caesio cuning,31,692.102253
2014,3/11/2014,187,10,Trap,Caesio cuning,20,183.2510568
2014,3/11/2014,187,10,Trap,Caesio cuning,29,565.3879448
2014,3/11/2014,187,10,Trap,Caesio cuning,25,360.4931604
2014,3/11/2014,187,10,Trap,Caesio cuning,29,565.3879448
2014,3/11/2014,187,10,Trap,Caesio cuning,31,692.102253
2014,3/11/2014,187,10,Trap,Caesio cuning,31,692.102253
2014,3/11/2014,187,10,Trap,Caesio cuning,29,565.3879448
2014,3/11/2014,187,10,Trap,Caesio cuning,28,508.318502
2014,3/11/2014,187,10,Trap,Caesio cuning,28,508.318502
2014,3/11/2014,187,10,Trap,Caesio cuning,28,508.318502
2014,3/11/2014,187,10,Trap,Caesio cuning,28,508.318502
2014,3/11/2014,187,10,Trap,Caesio cuning,29,565.3879448
2014,3/11/2014,187,10,Trap,Caesio cuning,30,626.6000187
2014,3/18/2014,198,9,Trap,Caesio cuning,24,318.522314
2014,3/18/2014,198,9,Trap,Caesio cuning,24,318.522314
2014,3/18/2014,198,9,Trap,Caesio cuning,25,360.4931604
2014,3/18/2014,198,9,Trap,Caesio cuning,26,406.0182179
2014,3/18/2014,198,9,Trap,Caesio cuning,26,406.0182179
2014,3/18/2014,198,9,Trap,Caesio cuning,28,508.318502
2014,3/18/2014,198,9,Trap,Caesio cuning,26,406.0182179
2014,3/18/2014,198,9,Trap,Caesio cuning,27,455.244325
2014,3/18/2014,198,9,Trap,Caesio cuning,27,455.244325
2014,3/18/2014,198,9,Trap,Caesio cuning,29,565.3879448
2014,3/18/2014,198,9,Trap,Caesio cuning,26,406.0182179
2014,3/18/2014,198,9,Trap,Caesio cuning,25,360.4931604
2014,3/18/2014,198,9,Trap,Caesio cuning,25,360.4931604
2014,3/18/2014,198,9,Trap,Caesio cuning,26,406.0182179
2014,3/18/2014,198,9,Trap,Caesio cuning,28,508.318502
2014,3/18/2014,198,9,Trap,Caesio cuning,28,508.318502
2014,3/18/2014,198,9,Trap,Caesio cuning,28,508.318502
2014,3/18/2014,198,9,Trap,Caesio cuning,28,508.318502
2014,3/18/2014,198,9,Trap,Caesio cuning,28,508.318502
2014,3/18/2014,198,9,Trap,Caesio cuning,26,406.0182179
2014,3/18/2014,201,9,Trap,Caesio cuning,24,318.522314
2014,3/18/2014,201,9,Trap,Caesio cuning,26,406.0182179
2014,3/18/2014,201,9,Trap,Caesio cuning,26,406.0182179
2014,3/18/2014,201,9,Trap,Caesio cuning,27,455.244325
2014,3/18/2014,201,9,Trap,Caesio cuning,28,508.318502
2014,3/18/2014,201,9,Trap,Caesio cuning,28,508.318502
2014,3/18/2014,201,9,Trap,Caesio cuning,28,508.318502
2014,3/18/2014,201,9,Trap,Caesio cuning,28,508.318502
2014,3/18/2014,201,9,Trap,Caesio cuning,29,565.3879448
2014,3/18/2014,201,9,Trap,Caesio cuning,26,406.0182179
2014,3/18/2014,201,9,Trap,Caesio cuning,26,406.0182179
2014,3/18/2014,201,9,Trap,Caesio cuning,26,406.0182179
2014,3/18/2014,201,9,Trap,Caesio cuning,25,360.4931604
2014,3/18/2014,201,9,Trap,Caesio cuning,26,406.0182179
2014,3/18/2014,201,9,Trap,Caesio cuning,27,455.244325
2014,3/18/2014,201,9,Trap,Caesio cuning,26,406.0182179
2014,3/18/2014,201,9,Trap,Caesio cuning,25,360.4931604
2014,3/18/2014,201,9,Trap,Caesio cuning,28,508.318502
2014,3/18/2014,201,9,Trap,Caesio cuning,28,508.318502
2014,3/18/2014,201,9,Trap,Caesio cuning,28,508.318502
2014,3/18/2014,201,9,Trap,Caesio cuning,28,508.318502
2014,3/18/2014,201,9,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,204,9,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,204,9,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,204,9,Trap,Caesio cuning,26,406.0182179
2014,3/22/2014,204,9,Trap,Caesio cuning,27,455.244325
2014,3/22/2014,204,9,Trap,Caesio cuning,30,626.6000187
2014,3/22/2014,204,9,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,204,9,Trap,Caesio cuning,26,406.0182179
2014,3/22/2014,204,9,Trap,Caesio cuning,27,455.244325
2014,3/22/2014,204,9,Trap,Caesio cuning,26,406.0182179
2014,3/22/2014,204,9,Trap,Caesio cuning,25,360.4931604
2014,3/22/2014,204,9,Trap,Caesio cuning,29,565.3879448
2014,3/22/2014,204,9,Trap,Caesio cuning,31,692.102253
2014,3/22/2014,204,9,Trap,Caesio cuning,30,626.6000187
2014,3/22/2014,204,9,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,204,9,Trap,Caesio cuning,29,565.3879448
2014,3/22/2014,204,9,Trap,Caesio cuning,29,565.3879448
2014,3/22/2014,204,9,Trap,Caesio cuning,31,692.102253
2014,3/22/2014,204,9,Trap,Caesio cuning,30,626.6000187
2014,3/22/2014,204,9,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,204,9,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,204,9,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,204,9,Trap,Caesio cuning,26,406.0182179
2014,3/22/2014,204,9,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,204,9,Trap,Caesio cuning,26,406.0182179
2014,3/22/2014,204,9,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,204,9,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,204,9,Trap,Caesio cuning,29,565.3879448
2014,3/22/2014,204,9,Trap,Caesio cuning,26,406.0182179
2014,3/22/2014,204,9,Trap,Caesio cuning,26,406.0182179
2014,3/22/2014,204,9,Trap,Caesio cuning,27,455.244325
2014,3/22/2014,204,9,Trap,Caesio cuning,27,455.244325
2014,3/22/2014,204,9,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,204,9,Trap,Caesio cuning,26,406.0182179
2014,3/22/2014,204,9,Trap,Caesio cuning,26,406.0182179
2014,3/22/2014,204,9,Trap,Caesio cuning,27,455.244325
2014,3/22/2014,204,9,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,205,10,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,205,10,Trap,Caesio cuning,26,406.0182179
2014,3/22/2014,205,10,Trap,Caesio cuning,26,406.0182179
2014,3/22/2014,205,10,Trap,Caesio cuning,27,455.244325
2014,3/22/2014,205,10,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,205,10,Trap,Caesio cuning,30,626.6000187
2014,3/22/2014,205,10,Trap,Caesio cuning,29,565.3879448
2014,3/22/2014,205,10,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,205,10,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,205,10,Trap,Caesio cuning,27,455.244325
2014,3/22/2014,205,10,Trap,Caesio cuning,27,455.244325
2014,3/22/2014,205,10,Trap,Caesio cuning,27,455.244325
2014,3/22/2014,205,10,Trap,Caesio cuning,26,406.0182179
2014,3/22/2014,205,10,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,205,10,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,205,10,Trap,Caesio cuning,30,626.6000187
2014,3/22/2014,205,10,Trap,Caesio cuning,31,692.102253
2014,3/22/2014,205,10,Trap,Caesio cuning,28,508.318502
2014,3/22/2014,205,10,Trap,Caesio cuning,29,565.3879448
2014,3/22/2014,205,10,Trap,Caesio cuning,26,406.0182179
2014,3/26/2014,217,8,Trap,Caesio cuning,33,836.5681066
2014,3/26/2014,217,8,Trap,Caesio cuning,28,508.318502
2014,3/26/2014,217,8,Trap,Caesio cuning,28,508.318502
2014,3/26/2014,217,8,Trap,Caesio cuning,32,762.0423352
2014,3/26/2014,217,8,Trap,Caesio cuning,38,1283.166925
2014,3/26/2014,217,8,Trap,Caesio cuning,31,692.102253
2014,3/26/2014,217,8,Trap,Caesio cuning,26,406.0182179
2014,3/26/2014,217,8,Trap,Caesio cuning,27,455.244325
2014,3/26/2014,217,8,Trap,Caesio cuning,28,508.318502
2014,3/26/2014,217,8,Trap,Caesio cuning,29,565.3879448
2014,3/26/2014,217,8,Trap,Caesio cuning,28,508.318502
2014,3/26/2014,217,8,Trap,Caesio cuning,28,508.318502
2014,3/26/2014,217,8,Trap,Caesio cuning,27,455.244325
2014,3/26/2014,217,8,Trap,Caesio cuning,26,406.0182179
2014,3/26/2014,217,8,Trap,Caesio cuning,36,1089.140174
2014,3/26/2014,217,8,Trap,Caesio cuning,30,626.6000187
2014,3/26/2014,217,8,Trap,Caesio cuning,31,692.102253
2014,3/26/2014,217,8,Trap,Caesio cuning,33,836.5681066
2014,3/26/2014,217,8,Trap,Caesio cuning,31,692.102253
2014,3/26/2014,217,8,Trap,Caesio cuning,29,565.3879448
2014,3/26/2014,217,8,Trap,Caesio cuning,28,508.318502
2014,3/26/2014,217,8,Trap,Caesio cuning,28,508.318502
2014,3/26/2014,217,8,Trap,Caesio cuning,28,508.318502
2014,3/26/2014,217,8,Trap,Caesio cuning,29,565.3879448
2014,3/26/2014,217,8,Trap,Caesio cuning,30,626.6000187
2014,3/26/2014,217,8,Trap,Caesio cuning,27,455.244325
2014,3/26/2014,219,10,Handline,Caesio cuning,29,565.3879448
2014,3/26/2014,219,10,Handline,Caesio cuning,30,626.6000187
2014,3/26/2014,219,10,Handline,Caesio cuning,27,455.244325
2014,3/26/2014,219,10,Handline,Caesio cuning,26,406.0182179
2014,3/26/2014,219,10,Handline,Caesio cuning,26,406.0182179
2014,3/26/2014,219,10,Handline,Caesio cuning,25,360.4931604
2014,3/27/2014,221,9,Speargun,Caesio cuning,29,565.3879448
2014,3/27/2014,221,9,Speargun,Caesio cuning,27,455.244325
2014,3/27/2014,221,9,Speargun,Caesio cuning,25,360.4931604
2014,3/27/2014,221,9,Speargun,Caesio cuning,23,279.9590295
2014,3/27/2014,221,9,Speargun,Caesio cuning,26,406.0182179
2014,3/27/2014,221,9,Speargun,Caesio cuning,26,406.0182179
2014,3/27/2014,221,9,Speargun,Caesio cuning,26,406.0182179
2014,3/27/2014,221,9,Speargun,Caesio cuning,24,318.522314
2014,3/27/2014,221,9,Speargun,Caesio cuning,27,455.244325
2014,3/27/2014,221,9,Speargun,Caesio cuning,26,406.0182179
2014,3/27/2014,221,9,Speargun,Caesio cuning,26,406.0182179
2014,3/27/2014,221,9,Speargun,Caesio cuning,25,360.4931604
2014,3/27/2014,221,9,Speargun,Caesio cuning,25,360.4931604
2014,3/27/2014,221,9,Speargun,Caesio cuning,25,360.4931604
2014,3/27/2014,221,9,Speargun,Caesio cuning,22,244.6568545
2014,3/27/2014,221,9,Speargun,Caesio cuning,21,212.4695414
2014,3/27/2014,221,9,Speargun,Caesio cuning,27,455.244325
2014,3/27/2014,221,9,Speargun,Caesio cuning,29,565.3879448
2014,3/27/2014,221,9,Speargun,Caesio cuning,30,626.6000187
2014,3/27/2014,221,9,Speargun,Caesio cuning,26,406.0182179
2014,3/27/2014,221,9,Speargun,Caesio cuning,27,455.244325
2014,3/27/2014,221,9,Speargun,Caesio cuning,26,406.0182179
2014,3/27/2014,221,9,Speargun,Caesio cuning,28,508.318502
2014,3/27/2014,221,9,Speargun,Caesio cuning,26,406.0182179
2014,3/27/2014,221,9,Speargun,Caesio cuning,25,360.4931604
2014,3/27/2014,221,9,Speargun,Caesio cuning,25,360.4931604
2014,3/27/2014,221,9,Speargun,Caesio cuning,26,406.0182179
2014,3/27/2014,221,9,Speargun,Caesio cuning,26,406.0182179
2014,3/27/2014,221,9,Speargun,Caesio cuning,25,360.4931604
2014,3/27/2014,221,9,Speargun,Caesio cuning,26,406.0182179
2014,3/27/2014,221,9,Speargun,Caesio cuning,26,406.0182179
2014,3/27/2014,221,9,Speargun,Caesio cuning,24,318.522314
2014,3/27/2014,221,9,Speargun,Caesio cuning,25,360.4931604
2014,3/27/2014,221,9,Speargun,Caesio cuning,26,406.0182179
2014,3/27/2014,221,9,Speargun,Caesio cuning,25,360.4931604
2014,3/27/2014,221,9,Speargun,Caesio cuning,24,318.522314
2014,3/29/2014,222,8,Speargun,Caesio cuning,26,406.0182179
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
2014,3/29/2014,222,8,Speargun,Caesio cuning,24,318.522314
2014,3/29/2014,222,8,Speargun,Caesio cuning,23,279.9590295
2014,3/29/2014,222,8,Speargun,Caesio cuning,26,406.0182179
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
2014,3/29/2014,222,8,Speargun,Caesio cuning,21,212.4695414
2014,3/29/2014,222,8,Speargun,Caesio cuning,20,183.2510568
2014,3/29/2014,222,8,Speargun,Caesio cuning,23,279.9590295
2014,3/29/2014,222,8,Speargun,Caesio cuning,26,406.0182179
2014,3/29/2014,222,8,Speargun,Caesio cuning,26,406.0182179
2014,3/29/2014,222,8,Speargun,Caesio cuning,24,318.522314
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
2014,3/29/2014,222,8,Speargun,Caesio cuning,23,279.9590295
2014,3/29/2014,222,8,Speargun,Caesio cuning,22,244.6568545
2014,3/29/2014,222,8,Speargun,Caesio cuning,21,212.4695414
2014,3/29/2014,222,8,Speargun,Caesio cuning,24,318.522314
2014,3/29/2014,222,8,Speargun,Caesio cuning,20,183.2510568
2014,3/29/2014,222,8,Speargun,Caesio cuning,19,156.8555911
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
2014,3/29/2014,222,8,Speargun,Caesio cuning,26,406.0182179
2014,3/29/2014,222,8,Speargun,Caesio cuning,30,626.6000187
2014,3/29/2014,222,8,Speargun,Caesio cuning,27,455.244325
2014,3/29/2014,222,8,Speargun,Caesio cuning,26,406.0182179
2014,3/29/2014,222,8,Speargun,Caesio cuning,27,455.244325
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
2014,3/29/2014,222,8,Speargun,Caesio cuning,25,360.4931604
